begin_day,year,month,cz_type,damage_property,event_type_debris flow,event_type_dense fog,event_type_flash flood,event_type_flood,event_type_hail,event_type_heavy rain,event_type_heavy snow,event_type_high surf,event_type_high wind,event_type_lightning,event_type_strong wind,event_type_thunderstorm wind,event_type_wildfire,event_type_winter storm,event_type_winter weather,begin_azimuth_ene,begin_azimuth_ese,begin_azimuth_n,begin_azimuth_ne,begin_azimuth_nne,begin_azimuth_nnw,begin_azimuth_nw,begin_azimuth_s,begin_azimuth_se,begin_azimuth_sse,begin_azimuth_ssw,begin_azimuth_sw,begin_azimuth_w,begin_azimuth_wnw,begin_azimuth_wsw,begin_hour_of_day,end_hour_of_day,time_of_day_evening,time_of_day_morning,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,lat,lon,county_name,land_area,county_households,humidity,dew_point,wind_direction,wind_speed,air_pressure,precipitation,temperature,duration_hours,property_damage_per_capita,population_density,coast_distance
15,2018,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,1,0,0,0,0,0,1,40.466,-120.5471,Plumas,2553,15870.0,0.784888888888889,29.148,263.7837837837838,5.329982355555556,1013.6383270659837,0.0,35.56,44.416666666666664,5.335894562723441e-05,7.340775558166863,403.403757439978
15,2018,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,1,0,0,0,0,0,1,40.466,-120.5471,Sierra,953,2361.0,0.784888888888889,29.148,263.7837837837838,5.329982355555556,1013.6383270659837,0.0,35.56,44.416666666666664,0.000333667000333667,3.1448058761804827,403.403757439978
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,33.6256,-117.455,Orange,793,1110839.0,0.8376923076923077,56.53538461538462,236.92307692307693,4.880586763636363,1018.1320000000001,0.3,61.845384615384624,25.25,3.148641376989036e-07,4005.010088272383,17.11268141461557
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,33.6256,-117.455,Riverside,7209,847661.0,0.8376923076923077,56.53538461538462,236.92307692307693,4.880586763636363,1018.1320000000001,0.3,61.845384615384624,25.25,4.0886601419828123e-07,339.2688306283812,17.11268141461557
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,1,0,33.6256,-117.455,San Diego,4210,1224237.0,0.8376923076923077,56.53538461538462,236.92307692307693,4.880586763636363,1018.1320000000001,0.3,61.845384615384624,25.25,2.9995251751647713e-07,791.890973871734,17.11268141461557
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,4,0,1,0,0,0,0,1,0,33.7424,-116.3024,Riverside,7209,847661.0,0.4022727272727273,49.64,263.1818181818182,6.148748486363636,1012.7454545454547,0.0,77.50727272727273,21.0,4.0886601419828123e-07,339.2688306283812,72.92112390232906
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,1,0,39.8175,-122.7565,Colusa,1151,8061.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,15.0,4.668970025212438e-05,18.608166811468287,377.13000675874855
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,1,0,39.8175,-122.7565,Glenn,1314,11038.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,15.0,3.57564272177924e-05,21.28386605783866,377.13000675874855
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,1,0,39.8175,-122.7565,Shasta,3776,79192.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,15.0,5.564551580610876e-06,47.592425847457626,377.13000675874855
13,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,1,0,39.8175,-122.7565,Tehama,2949,27681.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,15.0,1.5620606704364397e-05,21.70837572058325,377.13000675874855
6,2018,4,C,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,40.2198,-122.2949,Shasta,3776,79192.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,5.564551580610876e-06,47.592425847457626,396.98992974025106
6,2018,4,C,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,40.2198,-122.2949,Tehama,2949,27681.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,0.0,1.5620606704364397e-05,21.70837572058325,396.98992974025106
15,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,1,39.6359,-123.4371,Mendocino,3507,40907.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,122.0,1.1441516687452088e-05,24.921870544625037,378.9314538499003
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,0,0,0,0,1,40.7088,-123.111,Trinity,3179,8955.0,0.7933333333333333,38.0,350.0,1.1184678000000001,1013.6383270659837,0.0,44.0,2.45,7.957348611442667e-05,3.953129915067631,441.45871242368514
14,2018,5,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,1,0,0,0,0,0,32.9783,-117.2367,San Diego,4210,1224237.0,0.78,53.15,340.0,1.6777017,1015.05,0.0,59.99,1.0,2.9995251751647713e-07,791.890973871734,2.4452958566052696
22,2018,3,C,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,1,0,38.6268,-121.5625,Amador,595,18452.0,0.8792857142857143,52.316857142857145,184.42857142857142,10.611241334285717,1011.2300000000001,51.599999999999994,56.16371428571429,69.88333333333334,2.537749016622256e-05,66.22689075630252,281.07957238514336
22,2018,3,C,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,1,0,38.6268,-121.5625,El Dorado,1708,91119.0,0.8792857142857143,52.316857142857145,184.42857142857142,10.611241334285717,1011.2300000000001,51.599999999999994,56.16371428571429,69.88333333333334,5.2425738940790374e-06,111.67798594847775,281.07957238514336
22,2018,3,C,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,1,0,38.6268,-121.5625,Placer,1407,167085.0,0.8792857142857143,52.316857142857145,184.42857142857142,10.611241334285717,1011.2300000000001,51.599999999999994,56.16371428571429,69.88333333333334,2.548874671832386e-06,278.8415067519545,281.07957238514336
22,2018,3,C,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,1,0,38.6268,-121.5625,Sacramento,965,574375.0,0.8792857142857143,52.316857142857145,184.42857142857142,10.611241334285717,1011.2300000000001,51.599999999999994,56.16371428571429,69.88333333333334,6.498798372180984e-07,1594.5554404145078,281.07957238514336
22,2018,3,C,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,1,0,38.6268,-121.5625,Solano,822,158818.0,0.8792857142857143,52.316857142857145,184.42857142857142,10.611241334285717,1011.2300000000001,51.599999999999994,56.16371428571429,69.88333333333334,2.243535812440406e-06,542.2445255474453,281.07957238514336
22,2018,3,C,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,1,0,38.6268,-121.5625,Sutter,603,34484.0,0.8792857142857143,52.316857142857145,184.42857142857142,10.611241334285717,1011.2300000000001,51.599999999999994,56.16371428571429,69.88333333333334,1.0379042637107153e-05,159.7810945273632,281.07957238514336
22,2018,3,C,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3,0,1,0,0,0,0,1,0,38.6268,-121.5625,Yolo,1013,78496.0,0.8792857142857143,52.316857142857145,184.42857142857142,10.611241334285717,1011.2300000000001,51.599999999999994,56.16371428571429,69.88333333333334,4.543017835888023e-06,217.29318854886475,281.07957238514336
22,2018,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,38.9481,-119.9683,Alpine,738,1778.0,0.88625,33.402499999999996,180.83333333333334,7.3399449375,1007.8181818181819,69.4,36.5075,24.9,0.0009182736455463728,1.475609756097561,300.73336894754556
22,2018,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,38.9481,-119.9683,El Dorado,1708,91119.0,0.88625,33.402499999999996,180.83333333333334,7.3399449375,1007.8181818181819,69.4,36.5075,24.9,5.2425738940790374e-06,111.67798594847775,300.73336894754556
22,2018,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,38.9481,-119.9683,Nevada,958,54266.0,0.88625,33.402499999999996,180.83333333333334,7.3399449375,1007.8181818181819,69.4,36.5075,24.9,1.0049443260843349e-05,103.8705636743215,300.73336894754556
22,2018,3,Z,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,38.9481,-119.9683,Placer,1407,167085.0,0.88625,33.402499999999996,180.83333333333334,7.3399449375,1007.8181818181819,69.4,36.5075,24.9,2.548874671832386e-06,278.8415067519545,300.73336894754556
22,2018,3,Z,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,1,0,0,0,0,0,0,1,37.939,-118.8867,Mono,3049,14134.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,36.00000000000001,6.942997986530584e-05,4.723843883240407,246.41725345988988
20,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,0,1,0,33.7424,-116.3024,Riverside,7209,847661.0,0.30582089552238806,34.57910447761194,231.9672131147541,4.7224196,1013.3089552238804,0.0,71.76656716417912,66.45,4.0886601419828123e-07,339.2688306283812,72.92112390232906
20,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,1,0,39.8175,-122.7565,Colusa,1151,8061.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,72.00000000000001,4.668970025212438e-05,18.608166811468287,377.13000675874855
20,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,1,0,39.8175,-122.7565,Glenn,1314,11038.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,72.00000000000001,3.57564272177924e-05,21.28386605783866,377.13000675874855
20,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,1,0,39.8175,-122.7565,Shasta,3776,79192.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,72.00000000000001,5.564551580610876e-06,47.592425847457626,377.13000675874855
20,2018,3,C,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,0,1,0,39.8175,-122.7565,Tehama,2949,27681.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,72.00000000000001,1.5620606704364397e-05,21.70837572058325,377.13000675874855
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,38.6268,-121.5625,Amador,595,18452.0,0.9815384615384616,57.11,150.76923076923077,12.790683046153845,1013.7576923076922,32.0,57.6223076923077,25.5,0.5075498033244512,66.22689075630252,281.07957238514336
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,38.6268,-121.5625,El Dorado,1708,91119.0,0.9815384615384616,57.11,150.76923076923077,12.790683046153845,1013.7576923076922,32.0,57.6223076923077,25.5,0.10485147788158074,111.67798594847775,281.07957238514336
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,38.6268,-121.5625,Placer,1407,167085.0,0.9815384615384616,57.11,150.76923076923077,12.790683046153845,1013.7576923076922,32.0,57.6223076923077,25.5,0.05097749343664772,278.8415067519545,281.07957238514336
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,38.6268,-121.5625,Sacramento,965,574375.0,0.9815384615384616,57.11,150.76923076923077,12.790683046153845,1013.7576923076922,32.0,57.6223076923077,25.5,0.012997596744361968,1594.5554404145078,281.07957238514336
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,38.6268,-121.5625,Solano,822,158818.0,0.9815384615384616,57.11,150.76923076923077,12.790683046153845,1013.7576923076922,32.0,57.6223076923077,25.5,0.044870716248808125,542.2445255474453,281.07957238514336
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,38.6268,-121.5625,Sutter,603,34484.0,0.9815384615384616,57.11,150.76923076923077,12.790683046153845,1013.7576923076922,32.0,57.6223076923077,25.5,0.20758085274214305,159.7810945273632,281.07957238514336
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,7,0,0,0,0,0,0,0,0,38.6268,-121.5625,Yolo,1013,78496.0,0.9815384615384616,57.11,150.76923076923077,12.790683046153845,1013.7576923076922,32.0,57.6223076923077,25.5,0.09086035671776048,217.29318854886475,281.07957238514336
7,2018,4,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,38.6192,-120.7698,Amador,595,18452.0,1.0,53.6,173.33333333333334,9.5691134,1013.6383270659837,1.8,53.6,2.5,0.2537749016622256,66.22689075630252,275.87636774153907
7,2018,4,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,38.6192,-120.7698,Calaveras,1020,28063.0,1.0,53.6,173.33333333333334,9.5691134,1013.6383270659837,1.8,53.6,2.5,0.21882795745984507,44.80196078431373,275.87636774153907
7,2018,4,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,38.6192,-120.7698,El Dorado,1708,91119.0,1.0,53.6,173.33333333333334,9.5691134,1013.6383270659837,1.8,53.6,2.5,0.05242573894079037,111.67798594847775,275.87636774153907
7,2018,4,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,38.6192,-120.7698,Nevada,958,54266.0,1.0,53.6,173.33333333333334,9.5691134,1013.6383270659837,1.8,53.6,2.5,0.10049443260843349,103.8705636743215,275.87636774153907
7,2018,4,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,38.6192,-120.7698,Placer,1407,167085.0,1.0,53.6,173.33333333333334,9.5691134,1013.6383270659837,1.8,53.6,2.5,0.02548874671832386,278.8415067519545,275.87636774153907
7,2018,4,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,38.6192,-120.7698,Tuolumne,2221,31613.0,1.0,53.6,173.33333333333334,9.5691134,1013.6383270659837,1.8,53.6,2.5,0.18386746832882858,24.487618190004504,275.87636774153907
7,2018,4,Z,10000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,1,0,0,0,0,38.6192,-120.7698,Yuba,632,28667.0,1.0,53.6,173.33333333333334,9.5691134,1013.6383270659837,1.8,53.6,2.5,0.12893742666683858,122.71677215189874,275.87636774153907
6,2018,4,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,1,0,0,0,0,0,0,33.6256,-117.455,Orange,793,1110839.0,0.6831999999999999,50.33839999999999,278.0,5.3572986652173915,1016.1272727272725,0.0,61.642399999999995,24.0,3.148641376989036e-07,4005.010088272383,17.11268141461557
6,2018,4,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,1,0,0,0,0,0,0,33.6256,-117.455,Riverside,7209,847661.0,0.6831999999999999,50.33839999999999,278.0,5.3572986652173915,1016.1272727272725,0.0,61.642399999999995,24.0,4.0886601419828123e-07,339.2688306283812,17.11268141461557
6,2018,4,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,1,0,0,0,0,0,0,33.6256,-117.455,San Diego,4210,1224237.0,0.6831999999999999,50.33839999999999,278.0,5.3572986652173915,1016.1272727272725,0.0,61.642399999999995,24.0,2.9995251751647713e-07,791.890973871734,17.11268141461557
6,2018,4,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,0,33.7424,-116.3024,Riverside,7209,847661.0,0.3020833333333333,46.745,306.95652173913044,12.833900195833332,1007.1958333333333,0.0,82.18249999999999,24.0,4.0886601419828123e-07,339.2688306283812,72.92112390232906
6,2018,4,C,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,39.3778,-123.7271,Mendocino,3507,40907.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,24.0,1.1441516687452088e-05,24.921870544625037,369.93875493879807
6,2018,4,C,20000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,38.9779,-122.7022,Lake,1255,34714.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,24.0,0.3109597773527994,51.24860557768924,321.63885163484713
6,2018,4,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,19,0,0,0,0,0,0,0,0,34.2304,-117.0957,San Bernardino,20068,725898.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,3.0,4.6152007173868e-07,107.9705501295595,62.220361317112314
6,2018,4,Z,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,33.7185,-115.2342,Riverside,7209,847661.0,0.7029137583039907,36.54488034031039,170.33273633198536,8.73232136034264,1013.6383270659837,0.0,48.46658161973683,12.0,4.0886601419828123e-07,339.2688306283812,127.5894450401268
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Alpine,738,1778.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,0.0009182736455463728,1.475609756097561,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Amador,595,18452.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,2.537749016622256e-05,66.22689075630252,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Calaveras,1020,28063.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,2.1882795745984508e-05,44.80196078431373,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,El Dorado,1708,91119.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,5.2425738940790374e-06,111.67798594847775,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Nevada,958,54266.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,1.0049443260843349e-05,103.8705636743215,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Placer,1407,167085.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,2.548874671832386e-06,278.8415067519545,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Sierra,953,2361.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,0.000333667000333667,3.1448058761804827,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Tuolumne,2221,31613.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,1.838674683288286e-05,24.487618190004504,287.523122628065
11,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,1,0,0,0,0,0,1,38.7829,-120.3423,Yuba,632,28667.0,0.5168,25.9448,186.0,14.92533142,1010.7666666666668,1.8,44.06,24.0,1.2893742666683859e-05,122.71677215189874,287.523122628065
15,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,38.7829,-120.3423,Alpine,738,1778.0,0.514,26.6432,180.4,13.923681367999999,1011.6083333333332,3.3,44.8016,24.0,0.0009182736455463728,1.475609756097561,287.523122628065
15,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,38.7829,-120.3423,Amador,595,18452.0,0.514,26.6432,180.4,13.923681367999999,1011.6083333333332,3.3,44.8016,24.0,2.537749016622256e-05,66.22689075630252,287.523122628065
15,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,38.7829,-120.3423,Calaveras,1020,28063.0,0.514,26.6432,180.4,13.923681367999999,1011.6083333333332,3.3,44.8016,24.0,2.1882795745984508e-05,44.80196078431373,287.523122628065
15,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,38.7829,-120.3423,El Dorado,1708,91119.0,0.514,26.6432,180.4,13.923681367999999,1011.6083333333332,3.3,44.8016,24.0,5.2425738940790374e-06,111.67798594847775,287.523122628065
15,2018,4,Z,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,0,38.7829,-120.3423,Nevada,958,54266.0,0.514,26.6432,180.4,13.923681367999999,1011.6083333333332,3.3,44.8016,24.0,1.0049443260843349e-05,103.8705636743215,287.523122628065
